ts,iso,port,address,kind,name,value,unit,extra,usertag
1758813757.484,2025-09-25 17:22:37,/dev/ttyUSB1,5,measure,fMeasure,20.01115,,243 samples,CO2
1758814057.682,2025-09-25 17:27:37,/dev/ttyUSB1,5,measure,fMeasure,20.02485,,233 samples,CO2
1758814357.683,2025-09-25 17:32:37,/dev/ttyUSB1,5,measure,fMeasure,19.73136,,241 samples,CO2
1758814657.883,2025-09-25 17:37:37,/dev/ttyUSB1,5,measure,fMeasure,20.04376,,255 samples,CO2
1758814958.085,2025-09-25 17:42:38,/dev/ttyUSB1,5,measure,fMeasure,19.86849,,254 samples,CO2
1758815258.284,2025-09-25 17:47:38,/dev/ttyUSB1,5,measure,fMeasure,20.06856,,251 samples,CO2
1758815558.482,2025-09-25 17:52:38,/dev/ttyUSB1,5,measure,fMeasure,20.04855,,248 samples,CO2
1758815858.483,2025-09-25 17:57:38,/dev/ttyUSB1,5,measure,fMeasure,19.89674,,248 samples,CO2
1758816158.682,2025-09-25 18:02:38,/dev/ttyUSB1,5,measure,fMeasure,19.93812,,227 samples,CO2
1758816458.684,2025-09-25 18:07:38,/dev/ttyUSB1,5,measure,fMeasure,19.98753,,240 samples,CO2
1758816758.886,2025-09-25 18:12:38,/dev/ttyUSB1,5,measure,fMeasure,19.89764,,264 samples,CO2
1758817059.087,2025-09-25 18:17:39,/dev/ttyUSB1,5,measure,fMeasure,19.96980,,244 samples,CO2
1758817359.282,2025-09-25 18:22:39,/dev/ttyUSB1,5,measure,fMeasure,19.91108,,221 samples,CO2
1758817659.283,2025-09-25 18:27:39,/dev/ttyUSB1,5,measure,fMeasure,19.95546,,263 samples,CO2
1758817959.284,2025-09-25 18:32:39,/dev/ttyUSB1,5,measure,fMeasure,19.98233,,213 samples,CO2
1758818259.485,2025-09-25 18:37:39,/dev/ttyUSB1,5,measure,fMeasure,19.94105,,225 samples,CO2
1758818559.683,2025-09-25 18:42:39,/dev/ttyUSB1,5,measure,fMeasure,19.95791,,241 samples,CO2
1758818859.684,2025-09-25 18:47:39,/dev/ttyUSB1,5,measure,fMeasure,19.96919,,262 samples,CO2
1758819159.883,2025-09-25 18:52:39,/dev/ttyUSB1,5,measure,fMeasure,20.00140,,217 samples,CO2
1758819459.884,2025-09-25 18:57:39,/dev/ttyUSB1,5,measure,fMeasure,19.87743,,258 samples,CO2
1758819760.082,2025-09-25 19:02:40,/dev/ttyUSB1,5,measure,fMeasure,19.95172,,226 samples,CO2
1758820060.083,2025-09-25 19:07:40,/dev/ttyUSB1,5,measure,fMeasure,20.02968,,258 samples,CO2
1758820360.283,2025-09-25 19:12:40,/dev/ttyUSB1,5,measure,fMeasure,20.05473,,226 samples,CO2
1758820660.485,2025-09-25 19:17:40,/dev/ttyUSB1,5,measure,fMeasure,20.14909,,234 samples,CO2
1758820960.683,2025-09-25 19:22:40,/dev/ttyUSB1,5,measure,fMeasure,19.94515,,238 samples,CO2
1758821260.884,2025-09-25 19:27:40,/dev/ttyUSB1,5,measure,fMeasure,20.03107,,248 samples,CO2
1758821560.885,2025-09-25 19:32:40,/dev/ttyUSB1,5,measure,fMeasure,19.95468,,251 samples,CO2
1758821860.885,2025-09-25 19:37:40,/dev/ttyUSB1,5,measure,fMeasure,19.87909,,253 samples,CO2
1758822161.082,2025-09-25 19:42:41,/dev/ttyUSB1,5,measure,fMeasure,20.13913,,245 samples,CO2
1758822461.083,2025-09-25 19:47:41,/dev/ttyUSB1,5,measure,fMeasure,19.98855,,245 samples,CO2
1758822761.284,2025-09-25 19:52:41,/dev/ttyUSB1,5,measure,fMeasure,19.97734,,231 samples,CO2
1758823061.483,2025-09-25 19:57:41,/dev/ttyUSB1,5,measure,fMeasure,20.07416,,256 samples,CO2
1758823361.484,2025-09-25 20:02:41,/dev/ttyUSB1,5,measure,fMeasure,20.02931,,225 samples,CO2
1758823661.485,2025-09-25 20:07:41,/dev/ttyUSB1,5,measure,fMeasure,20.09210,,224 samples,CO2
1758823961.683,2025-09-25 20:12:41,/dev/ttyUSB1,5,measure,fMeasure,19.95604,,262 samples,CO2
1758824261.882,2025-09-25 20:17:41,/dev/ttyUSB1,5,measure,fMeasure,20.08558,,219 samples,CO2
1758824561.884,2025-09-25 20:22:41,/dev/ttyUSB1,5,measure,fMeasure,19.99858,,248 samples,CO2
1758824862.082,2025-09-25 20:27:42,/dev/ttyUSB1,5,measure,fMeasure,19.97247,,257 samples,CO2
1758825162.083,2025-09-25 20:32:42,/dev/ttyUSB1,5,measure,fMeasure,19.97205,,255 samples,CO2
1758825462.083,2025-09-25 20:37:42,/dev/ttyUSB1,5,measure,fMeasure,19.86508,,248 samples,CO2
1758825762.083,2025-09-25 20:42:42,/dev/ttyUSB1,5,measure,fMeasure,20.01653,,217 samples,CO2
1758826062.283,2025-09-25 20:47:42,/dev/ttyUSB1,5,measure,fMeasure,19.96073,,235 samples,CO2
1758826362.482,2025-09-25 20:52:42,/dev/ttyUSB1,5,measure,fMeasure,19.98116,,212 samples,CO2
1758826662.483,2025-09-25 20:57:42,/dev/ttyUSB1,5,measure,fMeasure,19.89485,,246 samples,CO2
1758826962.682,2025-09-25 21:02:42,/dev/ttyUSB1,5,measure,fMeasure,19.95231,,272 samples,CO2
1758827262.882,2025-09-25 21:07:42,/dev/ttyUSB1,5,measure,fMeasure,19.96466,,253 samples,CO2
